Province,TOPSIS,VIKOR,PROMETHEE,COPRAS,EDAS,SAW,IFS_TOPSIS,IFS_VIKOR,IFS_PROMETHEE,IFS_COPRAS,IFS_EDAS,IFS_SAW
P01,0.8006381296840094,0.7838485128165074,0.821714683639865,0.8028715340647341,0.7669156258800028,0.8065428476354142,0.539353919438562,0.8038265741510997,0.8278371419933591,0.8351559984382085,0.7862685417763493,0.832569738286081
P02,0.9321670771649163,0.9384036372515642,0.9655422336201596,0.9299515674414468,0.9171748484749087,0.9357512313917682,0.8077912563835873,0.9370684222537359,0.9833013750351551,0.9581318513506009,0.9417306945719144,0.9631565575923539
P03,0.7780019612173454,0.7438954025354725,0.8190539019969165,0.7943142335783444,0.7567974878497405,0.8033095981424719,0.6332813644749722,0.7571245906628418,0.8383784086635383,0.809646339098179,0.7554762857596418,0.8267477446233837
P04,0.8649306352989699,0.8763234444740949,0.8939941029529888,0.8597353861970777,0.8341513511794214,0.8640674080495402,0.5932064128511162,0.8903946772522902,0.9037653825509747,0.883486309981743,0.8482317280447977,0.8856495871201561
P05,0.6863354334840888,0.6907357533247265,0.6782768628939334,0.6889453429017073,0.6322094846988029,0.6944334818918475,0.3901039756253417,0.711387678010143,0.6905855936676023,0.7080222411596793,0.6493900544916941,0.7177454034350085
P06,0.765453030385941,0.7391200359222859,0.7707214761614166,0.7801774213391918,0.7400821442935396,0.7797818347099856,0.6215268288744192,0.7630634084308724,0.7935516173308164,0.8041265174671782,0.7791341235948254,0.8110727437278341
P07,0.6501064128076722,0.6204231275287265,0.6542654541791377,0.6695044022313725,0.6162789188827873,0.6805657808373274,0.4333344911898078,0.6471349803232344,0.6609341401867764,0.6793833510053627,0.6125046870688885,0.7016382381830747
P08,0.9569118230512197,0.9605864976230565,0.9947303477926742,0.9774476512633876,0.9733341399210431,0.9839271175061028,1.0,0.9656476986339053,1.0,0.9860776084776599,0.9681237955891833,0.9890139874093418
P09,0.9179790321111246,0.9077240723948178,0.9746870087047371,0.950928667034481,0.9419781365555902,0.9593095460310969,0.9240318360839642,0.9182855776190098,0.9799577897778117,0.9488165800949484,0.9242771937947477,0.9596800677720133
P10,0.9212712189491136,0.9131685427522359,0.958152422084075,0.9389579775360625,0.9278240129677773,0.9419777245865939,0.8935726646596133,0.9225463664297698,0.9729940170769212,0.9466656810150436,0.933835960717359,0.9549611704703511
P11,0.746004370522965,0.7659479933348549,0.7484914916859421,0.742631768498833,0.6956882260854227,0.7459037086822509,0.4327423783354136,0.7906042774092904,0.7662981618469351,0.7654403470388913,0.7160727157124912,0.7698317872111711
P12,0.9476930938914174,0.9504657958597227,0.9962069607185665,0.9710886702722956,0.965815291248846,0.9795882890342572,0.9935616069761308,0.9593193964922591,0.9962121284124608,0.9782498231499367,0.953286639811729,0.9829563915061221
