Province,TOPSIS,VIKOR,PROMETHEE,COPRAS,EDAS,SAW,IFS_TOPSIS,IFS_VIKOR,IFS_PROMETHEE,IFS_COPRAS,IFS_EDAS,IFS_SAW
P01,0.7875701785458095,0.7942608725770938,0.8186041859752314,0.7905030124011406,0.7721660283538332,0.7885217451541875,0.5794347807047671,0.8193675866382353,0.8395291741604822,0.8336638769923851,0.8127581295997086,0.8327628012196779
P02,0.9571981413229855,0.9600943335260502,0.9928432055482815,0.98656317611189,0.9853870693424955,0.988567325110183,1.0,0.9643779751468602,0.9917933309723228,0.9865397407306196,0.9780925449905818,0.989443952208563
P03,0.8250027298388029,0.8402496376317201,0.8978751017641029,0.8569437283868909,0.8444222091015647,0.8638326085967735,0.7643253558633084,0.8633980954741989,0.9055940966674272,0.8661966153737676,0.8397868470841864,0.8784753241719013
P04,0.8773038571614388,0.8770751435234383,0.9468160956834096,0.9248489705679371,0.9182711040142035,0.9305652048847585,0.8660093311582902,0.8933632170394258,0.9510473757116233,0.9222420961800365,0.8940842018844724,0.9330700447623593
P05,0.9035957221957877,0.912863438708211,0.953053525074091,0.9219693063928499,0.9151393867826718,0.925726877416422,0.8688998427130185,0.9213401145982131,0.9675002816483415,0.9479169935345898,0.9387020990463686,0.95238948134799
P06,0.715590894945111,0.7439442918958687,0.7521795899561988,0.7287767707444084,0.7050369734083148,0.7318261639919943,0.48749638760349934,0.7633038767707563,0.7683910479742881,0.7461650780436875,0.7006193656247461,0.7553234545363082
P07,0.6281269653371212,0.6621084838243051,0.6273306562265075,0.636289715217936,0.6044546527364614,0.6356772102112414,0.37950070915411366,0.6865316645166895,0.637444826922869,0.660760656829171,0.6083269745782007,0.661564277786607
P08,0.8850239318374704,0.8785741099649937,0.9099859225645976,0.912791524330039,0.9051582860411331,0.9071482199299875,0.8208780133067151,0.8972982907967972,0.9171150318915021,0.9287293490110786,0.9304476958852738,0.9216476930514446
P09,0.8581774513574928,0.8630835010214095,0.922283037786055,0.8878008311588674,0.8779801917657107,0.8928336687094858,0.8216831386867317,0.8819983739478294,0.938073779906846,0.910831697029056,0.8965430534790726,0.9180599941363469
P10,0.9676904498444342,0.9709544795694037,0.9869182350634612,0.9739897687976168,0.9717131289275575,0.9752422924721407,0.93232100533654,0.9697462591532025,0.992227738409619,0.9858135823469186,0.9829889114414216,0.9871225128708055
P11,0.735444647544808,0.7347119411239682,0.8132942625742637,0.7829085258882761,0.7639068068505994,0.7943886572830425,0.6816494348275224,0.7519077974000026,0.8483436595127404,0.8004999973648046,0.7442895633444913,0.8226298679929773
P12,0.8938118188796769,0.9011110462177099,0.9468736031165543,0.9149148531819192,0.9074674669557585,0.9188887591020866,0.8442136807735228,0.9160675784932757,0.9518390153964664,0.9271825973582591,0.9155046659906021,0.9330881462005838
P13,1.0,1.0,1.0,1.0,1.0,1.0,0.977622368356255,1.0,1.0,1.0,1.0,1.0
P14,0.7642401012598374,0.7511003115659929,0.8409992066832889,0.8291576238300886,0.8142040249151952,0.835533956465319,0.7840409854595962,0.7749442430137072,0.8501821782185369,0.8458195190243847,0.8295226843995078,0.8558939976560284
P15,0.8123835758813271,0.8036506169775914,0.8842477769413813,0.8692767614543324,0.8578347356414644,0.8739679006218494,0.8175047801376482,0.8274995955696648,0.8983294627701403,0.8846151322142544,0.8730573927162008,0.8919706117489461
P16,0.7073918297911004,0.7214721298425704,0.7603435660960141,0.7362147877911389,0.7131260298876058,0.7429442596851406,0.6061397232493358,0.7490902259912428,0.7941063965501652,0.7658978110932931,0.7249561394409273,0.7807149008171868
P17,0.6018462096372753,0.6274461633358241,0.6074437326512988,0.6173098650009234,0.583813522256479,0.6203706991241794,0.41032195559128315,0.6523420826294297,0.6408116075752759,0.6557232723957557,0.5924995846383382,0.6668229048126396
P18,0.46671299883472034,0.5159432481970915,0.42941628395183046,0.4825081263216496,0.44656666527425737,0.4818864963941828,0.26283888790232474,0.5509707746892833,0.41511714726409454,0.5116736237360849,0.45150208616964493,0.5122135665423747
P19,0.484258444525268,0.5249076209030982,0.4516912410496901,0.5003480773796546,0.4630777394262366,0.49981524180619613,0.26202352384810024,0.5491974112083665,0.4192439830067843,0.5158050889034984,0.4573518041461866,0.5160474185047446
P20,0.4807896106075901,0.5031700507992122,0.47704127301731747,0.5136765762527489,0.48190418333007257,0.5230067682650912,0.35393867459263567,0.5345152762138649,0.46682849360935086,0.5349352368192518,0.4705288463955259,0.558797864815697
P21,0.5568394001182351,0.5947246587850841,0.5559918344676701,0.5771907273766796,0.5412846528326883,0.581936754967649,0.36651767683829994,0.6177155190185677,0.5704806031038544,0.6082835918707278,0.5409671720014689,0.6211504764540743
P22,0.4504165456699374,0.4924384632160892,0.41098557552553033,0.46839921989978917,0.43350871464551155,0.4682102597655118,0.24481740392540832,0.521197212302721,0.37777597029896864,0.48741323337417924,0.43083613801786436,0.48868579553701824
P23,0.4064926476715942,0.4278147270387421,0.35225964312998415,0.4164991186228177,0.3882291939350512,0.4056294540774843,0.21306116685111964,0.4560100807758589,0.345952142507091,0.45927366818681925,0.4312472328998751,0.437554015251877
P24,0.6042845372945059,0.6360096429897747,0.6085975027425896,0.6199491549291791,0.5866838256129722,0.6220192859795495,0.3786438108811642,0.6699900476651884,0.6232535854123261,0.6483178468723334,0.5927559184228419,0.653828734498714
P25,0.5532014337422323,0.5764230905719733,0.5615360496622731,0.5782704459717892,0.5453512111348467,0.585847215958852,0.36575281904960605,0.6006774015502443,0.5607407572982249,0.5999187165428801,0.5314645716183578,0.616496241722284
P26,0.7220299548132837,0.7053820271349273,0.7760181871191496,0.7565388030756515,0.7352289783602317,0.7627378942499103,0.678043548762246,0.7240254071946659,0.8251521747117762,0.7988060233935098,0.7441958631467374,0.8143558578238406
P27,0.47961330133852986,0.4527853790602061,0.4396667984696538,0.475202506515494,0.4468309593488077,0.45639647100549663,0.25934406562721596,0.46952589914155785,0.45811595672407884,0.5270909710099331,0.5081219177243086,0.483436435926611
P28,0.5853084724659251,0.5946788777926364,0.5660256787263367,0.5883489967111613,0.5584747539472767,0.5818451929827536,0.3759226148456544,0.6189289363662368,0.5855788389376668,0.6365099690310103,0.5862655686361723,0.6235253605370213
P29,0.5207886286503478,0.5463586330724636,0.5011296039582679,0.5366880259166356,0.5010932500127161,0.5392228334323076,0.30071551893246545,0.5651026654488736,0.47705387657801446,0.5507609229627998,0.48478133770376197,0.557398564337543
P30,0.36145779138632633,0.34225260771932553,0.33942674167702325,0.3838778306004428,0.3608118320202946,0.40110143217552996,0.2786491161362026,0.3591309060128469,0.32071351249124813,0.3914058733642357,0.31934883731501895,0.42901478778967916
P31,0.46488931246511783,0.5069612234313874,0.4272677098831723,0.481404335500981,0.44554509452952396,0.4805891135294414,0.2653820100723503,0.5466320968433652,0.42438839109236265,0.5187074393684505,0.460095489404742,0.5172250144632967
P32,0.42842707083217335,0.4757986048076094,0.3881838811318999,0.44943140579555635,0.41595379063492033,0.4515972096152189,0.25105031587347715,0.5094573169360709,0.3653523241811881,0.4780201760575073,0.4186583458907708,0.485046532109056
P33,0.5309085581231441,0.5629175140397011,0.5060316408521596,0.5441982596400434,0.5064161766024369,0.542501694746069,0.3152921357149954,0.5983825202328161,0.5186624941579429,0.5812938777890825,0.5222731563467252,0.5810559963982413
P34,0.6456455473318471,0.6372590804859928,0.6991472645062138,0.6833429449253143,0.658656450699196,0.6940146633144162,0.5167878889672325,0.6603543938950956,0.7234008360018577,0.7034470023880514,0.6365378329166612,0.7272963577636784
P35,0.6474394364838798,0.6267820683272489,0.7044006011091932,0.6965273584538134,0.6731578021271769,0.7035641366544976,0.5859003643822777,0.6548790238683713,0.7078096281528133,0.7194214836252332,0.6846494136446675,0.7354016963839055
P36,0.6719214567859192,0.6600970892636031,0.7096660563234759,0.7009906661876062,0.6748187892219453,0.7035275118605395,0.5839375987864166,0.6856638433789219,0.7322653527578981,0.7386940744022895,0.7033167593555048,0.748737502116584
P37,0.3079923542193611,0.335137430297359,0.24682254940560827,0.3265671002351442,0.3022415022355015,0.3202748605947179,0.15986317293468827,0.3757643866807481,0.23474850536288364,0.3709729526139127,0.33879463073465815,0.3571930805973437
P38,0.354026368521045,0.36778997539324276,0.2965102128244903,0.3518102037659271,0.32560427676709547,0.33647261336495526,0.18184143057138627,0.3970188625472568,0.29451281396700435,0.40756146902518087,0.37407705579327566,0.37432115837331253
P39,0.5713307535477234,0.5599845106094421,0.5457722767486554,0.577179935028286,0.554995329566697,0.5664745885062649,0.38754161519878155,0.5780651715416252,0.537644091018372,0.6142764403064749,0.5728029744208234,0.5931407630950911
P40,0.39541948027659096,0.4100578025836574,0.3394225533336483,0.4036862328173394,0.37499491182547773,0.4016664971794445,0.21373414179117636,0.4299272817580768,0.3116476250325485,0.4293192196697783,0.37401708155553903,0.4246751749358056
P41,0.38399161499684786,0.38045527376067256,0.34247801687692814,0.4097560125710106,0.3792337706410616,0.4109105475213449,0.2350117618457077,0.4081331661573877,0.33683902606215604,0.4397377304386376,0.3941844685852761,0.445108336226274
P42,0.3690008006531393,0.4100320782439435,0.3257271650828591,0.3962830803445617,0.3667644212402588,0.4033974898212204,0.22158580756546437,0.433305160338195,0.278311095903049,0.406196683832564,0.3502406229466114,0.4225335065403069
P43,0.4722180524176229,0.4579704117764536,0.45039624081901497,0.49129030843588034,0.46136304397014755,0.49749171556503696,0.3127702740975011,0.47688725131608856,0.4452539347259132,0.5181112116278977,0.450608549481022,0.5329045914123381
P44,0.6107755386817343,0.6521782143358941,0.6687492547512018,0.6662821576516893,0.6372100226914736,0.6833393335967937,0.6244946808508244,0.6694819220974001,0.6690707796440639,0.6548118640269304,0.5801064339904992,0.6886806991756891
