Province,TOPSIS,VIKOR,PROMETHEE,COPRAS,EDAS,SAW,IFS_TOPSIS,IFS_VIKOR,IFS_PROMETHEE,IFS_COPRAS,IFS_EDAS,IFS_SAW
P01,0.7686153782741127,0.7275820646425396,0.8038494343024128,0.8176501817620623,0.7626694257684237,0.8254070374107327,0.6416838290513791,0.7383880398883054,0.8116083101846536,0.8344448300467192,0.7543024381911998,0.8563753591008202
P02,0.8908689045097296,0.8594061063205485,0.9115540883628906,0.9238181772314258,0.9008484027108707,0.9214678414710071,0.7564618549350531,0.8680288692553089,0.9088347398004748,0.93844450328621,0.9233269466992794,0.9359580795295637
P03,0.933743901199177,0.9266402345926879,0.9684889925217939,0.957911895925322,0.9452218049632061,0.9607703457379849,0.8419823471465069,0.9217427665519318,0.986177689157169,0.9752553637675363,0.962474420172347,0.9793122019913582
P04,0.8057907305709915,0.7861945346777361,0.8534306130643402,0.851567514462323,0.8068132594390053,0.8590287401624296,0.6782506509076607,0.7960617790256606,0.8654887181118117,0.8702869209649595,0.8047791828651769,0.887927187738868
P05,0.7778504923281235,0.7377400036356178,0.8186123756064569,0.8395460043343017,0.7911671133151235,0.8457229153968893,0.6587589588838968,0.7444008098836093,0.8173292106765752,0.8396571178899888,0.7660706538930362,0.8641030678382837
P06,0.759768799576695,0.7294281326426512,0.7592116422155644,0.777382503573586,0.7102605378419582,0.7813258949431295,0.4800230376863998,0.7454579239514676,0.7753095044587477,0.8166529883578754,0.7362328512250829,0.8295089169179968
P07,0.785809004699432,0.7622845134846499,0.7634401221255154,0.7858699319786124,0.7213070323028737,0.7840280377297898,0.43620792551408866,0.7829466303587076,0.7692437220973146,0.8354001761476412,0.7735139683341459,0.830497476205232
P08,0.8134511856816601,0.7694013668314713,0.8303221959422723,0.8460752004319957,0.8008653829522259,0.8461562733135702,0.6108683901091692,0.7821880322076624,0.8358399321913438,0.867318399053599,0.8171155431664723,0.8682861323410488
P09,0.9007756333101699,0.8660034886387142,0.9172014976857524,0.9390801495526918,0.9207120509991633,0.9346626061073386,0.7799601486832606,0.876497745314356,0.9116013544489043,0.9503433950442464,0.941532272140442,0.9441105648010164
P10,0.9312066661623631,0.9282705286008136,0.9585186330605259,0.9490076630456423,0.9336328342537941,0.9511180870180345,0.8303279880851757,0.9254695764990586,0.9755549966814034,0.9723028004983505,0.9587098697320351,0.974059480967352
P11,0.8202044023230114,0.7879274435598166,0.858853358859765,0.8571330222156602,0.8140568375448317,0.8624945579265908,0.6249105866206425,0.7985686071147867,0.8776789454837645,0.8765597709579397,0.818567970139505,0.89364993639851
P12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P13,0.8892850290575364,0.8745212543062519,0.9236429647260334,0.9130752034121002,0.8868662876194893,0.9162489832498961,0.7205528082699736,0.8828749348659701,0.9464947139265908,0.9315790554555096,0.8991873109472175,0.9407799634340924
P14,0.7991205210128807,0.7862365991770262,0.8049551794155317,0.808586093476833,0.7508724012448664,0.8113395906931837,0.47858362911644076,0.8022038576881012,0.8105476354286603,0.8464260016079673,0.780360498572376,0.8528441884298861
P15,0.8334054579014265,0.807266179407655,0.8761968139539155,0.8715231375517277,0.8327857530379703,0.8772853903883544,0.6897734938733935,0.8194996661123465,0.9033457042813191,0.8958652377867198,0.8445381545431767,0.9105652438778947
P16,0.8196929836257395,0.7913541145730494,0.870009747581929,0.8762182905562783,0.8388965535281638,0.881291219570013,0.7232891201064647,0.8066915734896881,0.8938550664245953,0.890761983955019,0.8402106776208621,0.9081806427407575
P17,0.6183712955731961,0.5798424252736571,0.5654408386752272,0.6420538208353764,0.5458280303373318,0.649360954842534,0.3400868265033173,0.597214277246619,0.5575719168339911,0.6750082836523847,0.5488970606438235,0.6945485273911811
P18,0.7034609747601596,0.6365567582580087,0.6816772109304613,0.7215363782165937,0.6468184829731135,0.7227583777769709,0.40401508852661294,0.6656241533221743,0.7033115996535212,0.7782576311803439,0.6939157430514601,0.7765191025635058
P19,0.5686911841894778,0.5314246437601,0.48681050805472115,0.5766646547420653,0.4836323655662116,0.5777457856947574,0.2955677269956413,0.5589512840534212,0.4924291154941425,0.6281845374302404,0.5085596530735715,0.6287023983928555
P20,0.48213529565238145,0.4015285685593585,0.35444859292835207,0.4690115630383334,0.39190980586999724,0.4616372219636873,0.20592405195042926,0.42418302642435135,0.3453475922935856,0.5179259981727498,0.4371785006883483,0.49619186336574966
P21,0.526348750382192,0.5137676992838232,0.4031156497043541,0.5287278711181601,0.43447365764692586,0.5291548224798222,0.22582316589323678,0.5308681567953308,0.36989581051618625,0.553864056321407,0.4396209525626096,0.5590218076218515
P22,0.4703811826970301,0.46385836615896414,0.3382359520725441,0.4804670275563675,0.3900961193034693,0.48388194301224563,0.19542816314201297,0.48237267805628337,0.3084757248922678,0.505940523483059,0.3900667028890681,0.5142125934981265
P23,0.5639046673607031,0.4993032377861275,0.4675903571863381,0.5790640894317207,0.4882160697581109,0.5838291368031271,0.28854946543754095,0.5070996225124492,0.4380120056861717,0.5979025817282095,0.4905534348966265,0.6208312427300654
P24,0.6937523111280427,0.6740285005068962,0.6546056481645538,0.7033580036399711,0.6139167232650424,0.7063565895224896,0.36286756369731277,0.6915216776989496,0.6496137033804147,0.7421296353421974,0.6330744290490016,0.7529824432739709
P25,0.5742110754998808,0.5351407120148992,0.4700779944842308,0.5750800913199797,0.4797828548792075,0.5731864600074341,0.24665391098689726,0.5612088309513817,0.4554418064697045,0.6151436025907355,0.5049418420840444,0.6069754586488313
P26,0.7377513336410584,0.7187984573524089,0.715149817555674,0.7457385579748552,0.6690755459814229,0.7481232247456885,0.3899323890303511,0.7341413655196737,0.7048340301730578,0.7780298996028946,0.6855018608878317,0.7880704419997411
P27,0.6284242359008388,0.6221381182509756,0.5331244950474413,0.624558120593205,0.5323668591243947,0.6212935109449402,0.2900120762827918,0.6405643918944972,0.5198339282275409,0.6636769762848235,0.5647963345238525,0.6600824570020308
P28,0.6750466108723755,0.6137052717108094,0.6678388336559097,0.7069532044692037,0.6326504464101839,0.7125621878270268,0.4897380799083138,0.6412063962488245,0.681489248145088,0.751315011395841,0.6533309657476727,0.7579036703101683
P29,0.6050850565002728,0.5635072132082428,0.5504846951702808,0.6249485515575631,0.5295268752067409,0.6299194623941212,0.37004464146601646,0.5841203912003393,0.5332412159047752,0.6548003562921298,0.525024715960284,0.6633686855073407
P30,0.5509862221024736,0.5016855724887967,0.44258987257226984,0.551528329622823,0.4650159514973889,0.5501973290789094,0.2640103531509879,0.5251906157189947,0.41862299953453874,0.5859319239171858,0.4836662313807126,0.5891917384376829
P31,0.5501707621753574,0.5253089688519323,0.46239941183720673,0.5660906236553386,0.4693611484184361,0.5712763652537275,0.25881436597562807,0.554429454164328,0.44006176825804955,0.5965832441947703,0.46791064806664123,0.6065794915766113
