Province,TOPSIS,VIKOR,PROMETHEE,COPRAS,EDAS,SAW,IFS_TOPSIS,IFS_VIKOR,IFS_PROMETHEE,IFS_COPRAS,IFS_EDAS,IFS_SAW
P01,0.9322787301973146,0.9187366206823886,0.9471808866631607,0.9686161337186215,0.958822391576102,0.9647511591800317,0.9350658262216158,0.9337628944071864,0.9404250781827261,0.9714620180363105,0.9685110494204007,0.9681891082172617
P02,0.9430266438783999,0.9435286455493541,0.980101325615965,0.9752029898994918,0.9674647615801237,0.9777485978473099,0.9872809719003115,0.956858350025118,0.9707935711672627,0.9712139770255404,0.9523375855649414,0.9749012217015387
P03,0.8456637553842401,0.8298302469771176,0.8761541410150965,0.8820990211262921,0.8453064929181,0.8844090155003911,0.789892693618027,0.8484725321914841,0.8710049502333793,0.8949402085338973,0.8433131860979317,0.8999859856848879
P04,0.827605844169869,0.8349512006263824,0.8542678606780443,0.8469956765410793,0.7992486947889792,0.8500976364411111,0.7105316545986247,0.8580774882044783,0.8497675574454218,0.8737948160892155,0.8131046245443335,0.8775412099818204
P05,0.8486732190422897,0.8392939565608261,0.8669846959681381,0.8726127516512865,0.8328599101311625,0.8736097978799743,0.7299927995726406,0.8622335140829732,0.8540417123712115,0.89142038009302,0.8443983741436252,0.8937620953108711
P06,0.8113647631072345,0.8036113962682593,0.8177635292680941,0.8157143261773241,0.7582055937031908,0.8172330617665307,0.6330712231181351,0.8285659958566194,0.8289235614770885,0.8625494551689551,0.8006018888622197,0.8654172580607448
P07,0.8083707640233969,0.8076243296630407,0.802583859537295,0.8106524082395993,0.751564038681106,0.8103985151906048,0.6059279531254883,0.8336388917000153,0.8024278827645007,0.8537726766829686,0.7942000004995855,0.8544444585402493
P08,0.993331867632088,0.9934093110732817,1.0,1.0,1.0,1.0,1.0,0.997630711064519,0.9983650280139347,0.9990908373666055,0.9978269538909703,0.9993467616946068
P09,0.8898724893099619,0.8830100837949082,0.9446813688019386,0.9420250203742394,0.9239331767472666,0.9460212057179403,0.9530384268613158,0.9007690857088384,0.945294959766827,0.9518491058063243,0.9224964541375038,0.9568316178165382
P10,0.9243179975978809,0.9081394126268311,0.9307804489130039,0.9464974873684533,0.929801335020864,0.9435995644271187,0.8636572942410073,0.9225875745525036,0.9227060460386027,0.9545932385696724,0.944203840224138,0.9517066447832458
P11,1.0,1.0,0.9959457478252878,0.9964694734915777,0.9953677269463685,0.9959591849119486,0.9361622016537174,1.0,1.0,1.0,1.0,1.0
P12,0.9478284385567067,0.9381284380276432,0.9607433771863882,0.9782465813820261,0.9714581452233773,0.9749174912140016,0.9495739792148333,0.9512629392451853,0.9540448345553371,0.9787065763298539,0.9773251718742668,0.9759822790720122
P13,0.9248647779234515,0.9281276137664558,0.9474966918420348,0.9368926842672753,0.9171992286537587,0.9384826413987281,0.8762823212554988,0.939850345598152,0.9533064330728848,0.9556680032548919,0.9337109690096128,0.9570964230945147
P14,0.8211325046578866,0.7968593263922227,0.8440347352420677,0.8453553160079976,0.7970964384958998,0.8482887994113268,0.7283430689408255,0.8189692860519608,0.859932068307551,0.882208306820995,0.8239659777776422,0.8875992116873966
P15,0.8616258940064243,0.8588353337175838,0.8589830071768765,0.8608454439065192,0.8174204615248881,0.8594601072287964,0.7084640196774241,0.8773247656854734,0.8591124068940087,0.8982999813311354,0.8602300495130032,0.8974951125193523
P16,0.8800657934635171,0.8789525225442156,0.887962620571731,0.8781072041542088,0.8400689777342603,0.8785456876965593,0.7389701825225188,0.8924681802503118,0.8994210767541272,0.9190257699802235,0.8846178215098544,0.9200773206314801
P17,0.4842723447005038,0.47060562642944304,0.379925024161681,0.4936677626882269,0.39881340395305764,0.49398368723270125,0.2731260535195228,0.49414339398673024,0.35625953145333733,0.5143833579531844,0.3981947997408091,0.5159654404402748
